valid_time,latitude,longitude,number,expver,t2m,sp,crr,lsrr,ptype,u100,v100,cbh
2008-03-12,25.74,80.18,0,0001,293.10645,99634.94,0.0,0.0,0.0,4.831506,-2.1764011,6828.336
2008-03-13,25.74,80.18,0,0001,293.30957,99651.875,0.0,0.0,0.0,4.197302,-0.9086257,5371.801
2008-03-14,25.74,80.18,0,0001,291.64282,99805.0,0.0,0.0,0.0,1.4672928,-3.0933905,3663.1646
2008-03-15,25.74,80.18,0,0001,291.15796,99588.31,0.0,0.0,0.0,2.2786894,-1.0708084,
2008-03-16,25.74,80.18,0,0001,291.04663,99461.125,0.0,0.0,0.0,2.7273788,1.4888029,
2008-03-17,25.74,80.18,0,0001,291.88428,99327.44,0.0,0.0,0.0,2.4616346,0.42764258,
2008-03-18,25.74,80.18,0,0001,293.30396,99110.56,0.0,0.0,0.0,3.795452,3.9425077,
2008-03-19,25.74,80.18,0,0001,295.51978,99003.69,0.0,0.0,0.0,-4.211733,3.138031,4224.539
2008-03-20,25.74,80.18,0,0001,296.56104,99019.5,0.0,0.0,0.0,-3.095416,-2.1520452,
2008-03-21,25.74,80.18,0,0001,296.37134,99177.625,0.0,0.0,0.0,0.65485823,0.7498085,
2008-03-22,25.74,80.18,0,0001,293.9629,99229.44,0.0,0.0,0.0,0.8430748,0.10177332,
2008-03-23,25.74,80.18,0,0001,296.05664,99394.75,0.0,0.0,0.0,-0.34355074,2.7733383,
2008-03-24,25.74,80.18,0,0001,297.86475,99355.0,0.0,0.0,0.0,4.281394,-0.22388703,5244.16
2008-03-25,25.74,80.18,0,0001,295.78198,99368.94,0.0,0.0,0.0,-3.0195694,-0.5975267,2824.9727
2008-03-26,25.74,80.18,0,0001,294.74976,99472.0,0.0,0.0,0.0,2.8493805,2.70051,
2008-03-27,25.74,80.18,0,0001,294.06836,99316.625,0.0,0.0,0.0,4.428911,0.6664397,
2008-03-28,25.74,80.18,0,0001,293.75537,99174.375,0.0,0.0,0.0,3.1921968,2.6308184,
2008-03-29,25.74,80.18,0,0001,297.94482,99199.56,0.0,0.0,0.0,-2.282075,3.8739862,4757.1523
2008-03-30,25.74,80.18,0,0001,293.0957,99296.875,0.0,0.0,0.0,-3.355421,2.9871616,
2008-03-31,25.74,80.18,0,0001,298.7583,99312.75,1.0715443e-05,0.0,0.0,4.646883,-1.9889069,4257.59
2008-04-01,25.74,80.18,0,0001,294.68872,99322.625,0.0,0.0,0.0,-0.7483953,1.6505575,
2008-04-02,25.74,80.18,0,0001,294.50586,99415.125,0.0,0.0,0.0,-1.5881634,1.6021156,
2008-04-03,25.74,80.18,0,0001,296.64307,99404.31,0.0,0.0,0.0,-4.088195,2.4214735,5581.383
2008-04-04,25.74,80.18,0,0001,293.8125,99433.5,0.0,0.0,0.0,-1.8492079,0.4077683,5456.465
2008-04-05,25.74,80.18,0,0001,294.51758,99542.875,0.0,0.0,0.0,-5.0462437,1.2854128,3788.1194
2008-04-06,25.74,80.18,0,0001,291.39575,100077.19,0.0,0.0,0.0,-2.8548298,-0.83952427,
2008-04-07,25.74,80.18,0,0001,293.27148,99950.31,0.0,0.0,0.0,-1.2520695,0.051365864,
2008-04-08,25.74,80.18,0,0001,292.5586,99667.06,0.0,0.0,0.0,3.826808,-2.3041763,10652.676
2008-04-09,25.74,80.18,0,0001,295.43604,99548.81,0.0,0.0,0.0,4.169508,-3.4057932,
2008-04-10,25.74,80.18,0,0001,296.61475,99476.31,0.0,0.0,0.0,4.8656025,-1.7574854,
2008-04-11,25.74,80.18,0,0001,296.92578,99145.44,0.0,0.0,0.0,5.7487516,-1.0316582,
2008-04-12,25.74,80.18,0,0001,297.44067,99013.69,0.0,0.0,0.0,-0.5844154,1.4974995,
2008-04-13,25.74,80.18,0,0001,298.86157,99021.44,0.0,0.0,0.0,-1.4158669,-0.32984072,4285.582
2008-04-14,25.74,80.18,0,0001,299.04102,98872.56,0.0,0.0,0.0,1.8496847,3.0776958,4126.7617
2008-04-15,25.74,80.18,0,0001,300.12134,98873.69,0.0,0.0,0.0,-3.337552,4.295766,3997.0535
2008-04-16,25.74,80.18,0,0001,299.97925,98942.19,0.0,0.0,0.0,-4.6268616,2.0070925,
2008-04-17,25.74,80.18,0,0001,300.15405,99048.125,0.0,0.0,0.0,-1.0099792,-3.908225,3914.6392
2008-04-18,25.74,80.18,0,0001,297.50732,99093.5,0.0,0.0,0.0,3.2818995,-5.10557,
2008-04-19,25.74,80.18,0,0001,296.88306,99089.0,0.0,0.0,0.0,5.3924255,-2.06884,
2008-04-20,25.74,80.18,0,0001,295.79053,99111.0,0.0,0.0,0.0,3.830656,-1.6975374,
2008-04-21,25.74,80.18,0,0001,296.7539,98998.69,0.0,0.0,0.0,5.2674246,0.0405628,
2008-04-22,25.74,80.18,0,0001,297.9995,99067.94,0.0,0.0,0.0,4.0436687,-0.5864944,
2008-04-23,25.74,80.18,0,0001,298.22046,99149.5,0.0,0.0,0.0,3.8632183,1.3866825,
2008-04-24,25.74,80.18,0,0001,297.33813,99212.06,0.0,0.0,0.0,0.49815524,2.7511368,
2008-04-25,25.74,80.18,0,0001,297.53833,99165.69,0.0,0.0,0.0,-0.2802453,2.5646076,
2008-04-26,25.74,80.18,0,0001,300.66406,99056.0,0.0,0.0,0.0,-0.12786496,-1.9845715,
2008-04-27,25.74,80.18,0,0001,299.44116,98692.5,0.0,0.0,0.0,3.0435686,2.5661068,
2008-04-28,25.74,80.18,0,0001,300.2937,98558.25,0.0,0.0,0.0,0.6168453,-6.953068,
2008-04-29,25.74,80.18,0,0001,297.1543,98607.375,0.0,0.0,0.0,0.5384852,1.1705275,
2008-04-30,25.74,80.18,0,0001,299.11768,98797.25,0.0,0.0,0.0,0.43641943,1.8220978,7880.785
2008-05-01,25.74,80.18,0,0001,301.49243,98730.125,0.0,0.0,0.0,5.312174,1.7933006,5006.7617
2008-05-02,25.74,80.18,0,0001,302.95703,98447.31,0.0,0.0,0.0,8.8615055,1.7941656,7057.199
2008-05-03,25.74,80.18,0,0001,302.6477,98316.125,0.0,0.0,0.0,8.164626,1.3750076,
2008-05-04,25.74,80.18,0,0001,306.5244,98452.06,0.0,0.0,0.0,9.797465,-0.76956856,4411.1953
2008-05-05,25.74,80.18,0,0001,301.386,98777.0,0.0,0.0,0.0,0.5280659,1.2482872,
2008-05-06,25.74,80.18,0,0001,300.49292,98759.19,0.0,0.0,0.0,1.9723606,0.42311364,4524.203
2008-05-07,25.74,80.18,0,0001,301.54956,98893.625,0.0,0.0,0.0,1.0654936,-3.3430214,
2008-05-08,25.74,80.18,0,0001,299.25684,99038.69,0.0,0.0,0.0,0.60179913,2.743844,
2008-05-09,25.74,80.18,0,0001,302.89673,99047.375,0.0,0.0,0.0,4.1459684,-3.895031,4884.75
2008-05-10,25.74,80.18,0,0001,300.625,98911.94,0.0,0.0,0.0,4.23689,-0.62987465,
2008-05-11,25.74,80.18,0,0001,302.27197,99020.19,0.0,0.0,0.0,4.891719,-2.027628,4248.949
2008-05-12,25.74,80.18,0,0001,300.09033,98968.5,0.0,0.0,0.0,2.399517,-2.427908,4753.0117
2008-05-13,25.74,80.18,0,0001,300.34766,98914.19,0.0,0.0,0.0,2.899747,3.5717916,4262.715
2008-05-14,25.74,80.18,0,0001,300.6516,98859.31,0.0,0.0,0.0,2.011918,-2.174406,
2008-05-15,25.74,80.18,0,0001,300.27002,98942.875,0.0,0.0,0.0,4.8059015,0.015198175,
2008-05-16,25.74,80.18,0,0001,301.1765,98801.31,0.0,0.0,0.0,1.1059008,-0.28880578,3536.543
2008-05-17,25.74,80.18,0,0001,302.45972,98662.94,0.0,0.0,0.0,3.9240189,1.714839,
2008-05-18,25.74,80.18,0,0001,304.81226,98314.19,0.0,0.0,0.0,8.100005,-0.047490705,4831.957
2008-05-19,25.74,80.18,0,0001,302.11548,98682.06,0.0,0.0,0.0,4.440606,-4.5778036,6000.9883
2008-05-20,25.74,80.18,0,0001,302.0808,98751.625,0.0,0.0,0.0,-2.8185148,0.85237986,3292.9263
2008-05-21,25.74,80.18,0,0001,300.28418,98760.19,0.0,0.0,0.0,0.6379622,0.7608277,
2008-05-22,25.74,80.18,0,0001,299.34497,98788.81,0.0,0.0,1.0,-1.4814329,3.2904463,2876.9758
2008-05-23,25.74,80.18,0,0001,298.26758,98900.0,0.0,0.0,0.0,-2.041521,-1.6631651,3389.5269
2008-05-24,25.74,80.18,0,0001,297.58643,98981.125,0.0,0.0,0.0,0.73935574,-3.454506,4308.6914
2008-05-25,25.74,80.18,0,0001,299.64648,98824.06,0.0,0.0,0.0,-1.6934385,-0.6097181,4187.4336
2008-05-26,25.74,80.18,0,0001,302.27563,98905.25,0.0,0.0,0.0,-3.227975,3.4882326,
2008-05-27,25.74,80.18,0,0001,300.156,99012.875,0.0,0.0,0.0,-0.21867311,-2.2342424,5101.3555
2008-05-28,25.74,80.18,0,0001,301.07007,98670.25,0.0,0.0,0.0,2.789235,0.5739188,
2008-05-29,25.74,80.18,0,0001,301.47754,98618.31,0.0,0.0,0.0,3.6715488,-2.885069,
2008-05-30,25.74,80.18,0,0001,301.09595,98748.31,0.0,0.0,0.0,2.5117235,-3.44172,4086.2212
2008-05-31,25.74,80.18,0,0001,301.70093,98667.44,0.0,0.0,0.0,3.8382416,0.57815194,3998.7556
2008-06-01,25.74,80.18,0,0001,302.7771,98730.5,0.0,0.0,0.0,3.5619154,-2.8161697,3754.1414
2008-06-02,25.74,80.18,0,0001,303.6897,98661.875,0.0,0.0,0.0,3.5570889,-1.4367914,3035.9
2008-06-03,25.74,80.18,0,0001,303.562,98825.5,0.0,0.0,0.0,3.974907,1.6225004,3712.8716
2008-06-04,25.74,80.18,0,0001,303.0791,98817.0,0.0,0.0,0.0,2.4191742,-3.5011768,4026.46
2008-06-05,25.74,80.18,0,0001,303.1316,98782.44,0.0,0.0,0.0,1.9939833,-2.1463833,2871.8838
2008-06-06,25.74,80.18,0,0001,301.0442,98631.875,0.0017118149,0.00026012468,1.0,2.9246836,0.83854,1319.1743
2008-06-07,25.74,80.18,0,0001,300.8833,98527.375,0.00027368194,0.0,1.0,0.36130166,1.6827688,1652.667
2008-06-08,25.74,80.18,0,0001,300.7876,98644.625,3.4972094e-05,1.7033613e-05,1.0,-5.064801,-0.87453824,1521.8257
2008-06-09,25.74,80.18,0,0001,302.44897,98642.125,0.00038984115,8.602043e-06,1.0,-1.0536451,3.0672846,842.28516
2008-06-10,25.74,80.18,0,0001,300.5703,98788.31,0.0004886517,8.389221e-06,1.0,-1.8034582,-0.7203814,148.92303
2008-06-11,25.74,80.18,0,0001,301.1411,98671.81,0.0005859169,2.5010071e-05,1.0,1.5420332,-0.945111,345.5935
2008-06-12,25.74,80.18,0,0001,300.06763,98566.875,0.0007722059,9.788861e-05,1.0,0.5888573,-0.12444049,295.8423
2008-06-13,25.74,80.18,0,0001,300.6963,98326.44,2.9531893e-06,9.577789e-09,1.0,1.8540382,1.6370125,216.95515
2008-06-14,25.74,80.18,0,0001,300.07764,98168.5,3.0492738e-05,7.599953e-05,1.0,6.261362,0.19796324,799.1594
2008-06-15,25.74,80.18,0,0001,301.98633,98065.94,6.0638567e-06,2.431168e-07,1.0,1.5656614,1.8931742,1054.9397
2008-06-16,25.74,80.18,0,0001,299.76245,98074.5,4.8627597e-05,0.000258571,1.0,4.4125443,0.24575633,578.5586
2008-06-17,25.74,80.18,0,0001,299.8125,98116.25,0.00022657988,0.00060808286,1.0,6.6007423,1.8330717,1806.019
2008-06-18,25.74,80.18,0,0001,299.0371,97969.0,0.00013808631,0.00055720285,1.0,5.3090277,3.9563656,350.99194
2008-06-19,25.74,80.18,0,0001,298.61572,97961.875,0.0,7.65191e-06,1.0,-4.814066,-4.3058577,143.037
2008-06-20,25.74,80.18,0,0001,298.12476,98243.5,8.691977e-06,1.5271231e-05,1.0,1.4443455,-5.5544205,130.79593
2008-06-21,25.74,80.18,0,0001,298.63037,98609.375,0.0,0.0,0.0,3.8885088,-4.3762913,815.92944
2008-06-22,25.74,80.18,0,0001,298.73828,98558.94,4.71705e-05,5.727461e-07,1.0,4.700835,-0.29185164,925.7434
2008-06-23,25.74,80.18,0,0001,299.3943,98496.75,0.0003068596,5.192681e-06,1.0,4.308031,1.1558561,652.3772
2008-06-24,25.74,80.18,0,0001,299.49146,98482.06,0.0006074393,1.7538201e-05,1.0,3.8970852,-0.09538776,236.88129
2008-06-25,25.74,80.18,0,0001,300.16235,98524.06,1.5949976e-05,6.1862054e-05,1.0,0.6211109,-0.10404527,187.11507
2008-06-26,25.74,80.18,0,0001,300.698,98555.81,3.614604e-05,2.0351908e-06,1.0,-0.45156866,0.81455964,493.90845
2008-06-27,25.74,80.18,0,0001,301.5078,98463.25,0.0,1.1920929e-07,1.0,1.6568031,4.018587,680.89966
2008-06-28,25.74,80.18,0,0001,299.07837,98510.69,0.0002806608,7.005509e-05,1.0,-0.73552006,-0.6212692,274.97266
2008-06-29,25.74,80.18,0,0001,298.8413,98252.19,3.299088e-05,0.000378493,1.0,3.433218,-1.8604355,74.11902
2008-06-30,25.74,80.18,0,0001,299.20337,98207.44,0.0,6.676288e-08,1.0,1.4673958,-1.9494829,249.21576
2008-07-01,25.74,80.18,0,0001,299.7102,98263.19,0.00012783779,4.6152927e-05,1.0,4.034563,-1.5668983,81.289185
2008-07-02,25.74,80.18,0,0001,299.78833,98412.19,0.00045271195,7.0246155e-05,1.0,5.2893343,-0.41159987,420.05518
2008-07-03,25.74,80.18,0,0001,300.01855,98426.44,0.00025458005,0.00014061925,1.0,0.9767337,0.06192656,1052.3328
2008-07-04,25.74,80.18,0,0001,299.31714,98439.75,1.2431895e-05,0.0012308639,1.0,2.962555,-0.9140512,518.9158
2008-07-05,25.74,80.18,0,0001,299.146,98338.56,0.00022621163,0.00076648756,1.0,5.454914,2.052061,1488.227
2008-07-06,25.74,80.18,0,0001,299.0647,98317.44,0.00022916043,0.0004217613,1.0,8.811068,0.41509336,1853.29
2008-07-07,25.74,80.18,0,0001,299.36157,98365.625,1.4888124e-05,9.2480985e-07,1.0,4.966254,4.304801,2708.8428
2008-07-08,25.74,80.18,0,0001,299.69604,98340.125,2.103031e-06,0.0,1.0,3.1632366,2.450224,1200.6262
2008-07-09,25.74,80.18,0,0001,299.41357,98520.94,0.00024061083,1.9671104e-05,1.0,1.282404,0.8751957,677.9404
2008-07-10,25.74,80.18,0,0001,299.85815,98479.44,2.0126045e-06,0.0,1.0,-6.513777,-2.3273973,570.4109
2008-07-11,25.74,80.18,0,0001,299.71753,98302.44,2.1408268e-06,0.0,1.0,-4.142538,1.2299395,421.6233
2008-07-12,25.74,80.18,0,0001,300.28345,98185.31,0.0,3.373342e-05,1.0,1.2445974,6.0567713,480.47046
2008-07-13,25.74,80.18,0,0001,298.7876,98387.56,0.00027996465,0.00017581826,1.0,7.0894756,5.4044914,665.2451
2008-07-14,25.74,80.18,0,0001,299.2317,98685.0,0.00012086364,1.6082733e-05,1.0,6.5458336,1.3579283,949.62427
2008-07-15,25.74,80.18,0,0001,299.1963,98675.19,5.0187627e-06,1.8868726e-05,1.0,5.6648026,1.1901846,2483.076
2008-07-16,25.74,80.18,0,0001,300.06226,98525.56,1.7294136e-05,4.931922e-05,1.0,5.360526,1.7940788,1154.325
2008-07-17,25.74,80.18,0,0001,300.4126,98482.19,8.731338e-05,4.406416e-05,1.0,4.085285,1.0928679,1482.1694
2008-07-18,25.74,80.18,0,0001,301.6792,98445.56,6.656565e-07,0.0,0.0,5.3789673,1.5965195,1180.9338
2008-07-19,25.74,80.18,0,0001,301.18066,98485.625,1.2659928e-05,3.338144e-07,1.0,3.2714386,-1.4514904,2334.3093
2008-07-20,25.74,80.18,0,0001,300.156,98531.56,2.3305707e-05,0.0012363906,1.0,3.4431086,1.3234463,1533.7512
2008-07-21,25.74,80.18,0,0001,300.09204,98607.69,0.0,2.5540445e-05,1.0,3.900998,2.4745007,1080.9502
2008-07-22,25.74,80.18,0,0001,299.61597,98531.69,0.00033335784,0.0006345215,1.0,5.936407,-0.26557666,1111.5498
2008-07-23,25.74,80.18,0,0001,300.45605,98557.875,0.0,0.0007745344,1.0,2.9557896,1.46556,1529.072
2008-07-24,25.74,80.18,0,0001,300.16602,98526.69,8.1693535e-05,1.5513535e-05,1.0,4.595581,2.0050182,1481.7966
2008-07-25,25.74,80.18,0,0001,299.48218,98376.625,0.00015013578,0.00033402746,1.0,4.1991243,0.11254287,946.3137
2008-07-26,25.74,80.18,0,0001,298.89404,98237.44,0.0008623826,2.8744398e-05,1.0,2.4470816,0.97687215,518.8889
2008-07-27,25.74,80.18,0,0001,300.69775,98350.81,0.00015261503,0.00010437194,1.0,-4.713936,0.3029781,668.03296
2008-07-28,25.74,80.18,0,0001,300.83618,98273.625,0.0,0.0,0.0,-7.3253765,-0.86383706,4239.8203
2008-07-29,25.74,80.18,0,0001,301.4873,98227.875,8.591843e-08,0.0,0.0,-6.953805,-1.5836153,407.35376
2008-07-30,25.74,80.18,0,0001,300.6775,98284.25,0.0,2.7458773e-06,1.0,-6.205682,-0.92081016,612.8894
2008-07-31,25.74,80.18,0,0001,301.54907,98444.5,0.0,1.0537178e-06,1.0,-4.0641556,1.8026991,446.75
2008-08-01,25.74,80.18,0,0001,299.9707,98632.06,0.0010719725,1.9913263e-05,1.0,-3.8135204,-2.8798695,617.2451
2008-08-02,25.74,80.18,0,0001,300.18408,98545.31,0.0,0.0,0.0,-4.945055,0.052783996,103.82526
2008-08-03,25.74,80.18,0,0001,301.0476,98552.125,0.0,0.0,1.0,-2.3279629,0.13594604,376.46436
2008-08-04,25.74,80.18,0,0001,300.54956,98690.31,0.00040160143,1.8842002e-06,1.0,-1.4605713,2.2622862,250.53856
2008-08-05,25.74,80.18,0,0001,300.63428,98667.625,6.342474e-07,3.5385738e-06,1.0,-3.8663044,-0.540699,818.42676
2008-08-06,25.74,80.18,0,0001,301.40137,98456.56,1.3047483e-05,2.4867346e-05,1.0,3.2931538,-2.797038,399.37402
2008-08-07,25.74,80.18,0,0001,300.09546,98287.56,0.00020680616,1.2283334e-05,1.0,5.3890066,-0.705094,548.199
2008-08-08,25.74,80.18,0,0001,299.0088,98282.75,8.154972e-05,0.00037424336,1.0,3.268731,0.13673365,801.1953
2008-08-09,25.74,80.18,0,0001,300.0298,98252.69,3.318787e-05,5.722871e-05,1.0,1.4608688,-2.9849396,596.75977
2008-08-10,25.74,80.18,0,0001,299.86768,98134.0,0.00029367162,1.8960927e-05,1.0,-2.752369,-3.5713701,547.6802
2008-08-11,25.74,80.18,0,0001,299.70996,97982.125,0.00013977363,2.8555049e-05,1.0,-7.599128,-1.1691122,454.06665
2008-08-12,25.74,80.18,0,0001,299.4668,98096.31,0.0,2.5734931e-05,1.0,-1.724081,5.287616,494.63428
2008-08-13,25.74,80.18,0,0001,300.19043,98452.875,0.0,2.5022993e-05,1.0,-1.1095104,4.682499,1146.7576
2008-08-14,25.74,80.18,0,0001,299.79346,98482.75,2.4785651e-05,2.6105015e-05,1.0,1.3385744,4.0025454,1249.0459
2008-08-15,25.74,80.18,0,0001,299.5708,98302.56,1.0014429e-07,1.1882607e-05,1.0,4.037735,4.04247,620.67676
2008-08-16,25.74,80.18,0,0001,299.12256,98042.0,0.00046115858,0.0018512169,1.0,7.764344,-0.17196977,85.09479
2008-08-17,25.74,80.18,0,0001,298.9912,98504.75,3.900696e-05,0.0009234343,1.0,7.7418423,-2.8267832,196.50331
2008-08-18,25.74,80.18,0,0001,299.62012,98690.0,0.0,2.5752394e-07,1.0,6.304044,-0.4809093,1009.20825
2008-08-19,25.74,80.18,0,0001,299.88135,98712.625,3.469826e-06,1.4034861e-05,1.0,7.3357506,-0.17325181,1082.0408
2008-08-20,25.74,80.18,0,0001,298.2141,98965.94,0.00013571262,0.00013275478,1.0,6.282399,-0.5763032,983.3281
2008-08-21,25.74,80.18,0,0001,299.01855,98864.375,0.00078192144,3.831832e-05,1.0,3.0000944,-1.9814672,303.48315
2008-08-22,25.74,80.18,0,0001,299.75,98826.5,0.0,8.9142844e-07,1.0,4.308482,0.4875942,595.5105
2008-08-23,25.74,80.18,0,0001,300.03027,98863.94,2.8450566e-05,0.0,1.0,2.9574223,-1.9909973,335.5852
2008-08-24,25.74,80.18,0,0001,300.29858,98928.06,1.0677272e-05,1.3829649e-06,1.0,3.2481394,-0.2951488,743.21924
2008-08-25,25.74,80.18,0,0001,300.5171,98997.69,9.601736e-06,1.2223876e-05,1.0,3.196189,-0.67607117,1194.8887
2008-08-26,25.74,80.18,0,0001,301.64697,98869.69,0.0,0.0,1.0,2.9939108,3.1023436,1509.9868
2008-08-27,25.74,80.18,0,0001,300.458,98820.19,0.00013147741,2.2506201e-06,1.0,2.158862,2.5446644,596.7102
2008-08-28,25.74,80.18,0,0001,300.66992,98760.375,0.0,9.946007e-07,1.0,6.0347652,2.5452747,1310.415
2008-08-29,25.74,80.18,0,0001,300.49463,98750.25,0.0,0.0,0.0,6.7544193,0.39291137,3807.1912
2008-08-30,25.74,80.18,0,0001,300.30103,98889.625,0.0,0.0,0.0,6.148258,1.3927937,1276.3535
2008-08-31,25.74,80.18,0,0001,300.34985,99096.0,0.0,0.0,0.0,4.4730873,-0.48172498,2084.007
2008-09-01,25.74,80.18,0,0001,300.4314,99156.69,0.0,0.0,0.0,3.127327,-1.2151852,1105.397
2008-09-02,25.74,80.18,0,0001,300.50366,99110.31,0.0,0.0,0.0,4.320569,-0.0094254725,4005.5552
2008-09-03,25.74,80.18,0,0001,300.52393,98979.81,0.0,0.0,0.0,5.1633577,0.49040997,1709.1282
2008-09-04,25.74,80.18,0,0001,300.43237,99094.31,0.0,0.0,0.0,4.195771,1.0756512,3235.2427
2008-09-05,25.74,80.18,0,0001,300.48657,98998.94,0.0,0.0,0.0,4.54733,0.64431083,3528.991
2008-09-06,25.74,80.18,0,0001,299.54297,99019.25,0.0,0.0,0.0,0.66846067,-3.709612,3339.9395
2008-09-07,25.74,80.18,0,0001,299.12915,99211.31,0.0,0.0,0.0,1.4547567,-2.7398853,
2008-09-08,25.74,80.18,0,0001,300.75586,99145.69,0.0,0.0,0.0,-2.844533,-1.1883669,1092.543
2008-09-09,25.74,80.18,0,0001,299.87744,99068.44,4.2085172e-05,1.2409148e-05,1.0,-2.6979895,-1.6405983,934.0432
2008-09-10,25.74,80.18,0,0001,299.5232,98980.56,0.0,2.5273505e-07,1.0,-2.7884817,-1.9484291,1815.7979
2008-09-11,25.74,80.18,0,0001,300.4463,98969.75,0.0,0.0,0.0,-4.779563,-1.3083315,946.6992
2008-09-12,25.74,80.18,0,0001,300.5027,98925.5,0.0,0.0,1.0,-5.6500063,-1.464982,1658.9583
2008-09-13,25.74,80.18,0,0001,300.7959,98928.75,0.0,8.582782e-08,1.0,-5.621849,0.1321466,1705.3613
2008-09-14,25.74,80.18,0,0001,300.61206,99003.06,0.00012279912,2.1070118e-06,1.0,-1.5077047,1.6843882,1395.0571
2008-09-15,25.74,80.18,0,0001,300.40698,98942.69,0.0003308605,1.028168e-05,1.0,-3.3493376,0.600065,1090.9644
2008-09-16,25.74,80.18,0,0001,300.27393,98835.69,2.9649324e-05,4.7101985e-06,1.0,3.9286842,-2.1284342,97.839035
2008-09-17,25.74,80.18,0,0001,298.82007,98833.31,0.0003914612,1.7159007e-05,1.0,1.2259502,1.0455275,658.3501
2008-09-18,25.74,80.18,0,0001,299.15015,98769.5,0.00014326072,8.381349e-06,1.0,-6.522255,-3.808797,710.79126
2008-09-19,25.74,80.18,0,0001,299.08008,98351.19,0.00013912421,0.000115225834,1.0,-5.751335,-6.057026,329.8003
2008-09-20,25.74,80.18,0,0001,298.60986,98885.06,0.00024589966,2.3993212e-05,1.0,-2.81116,5.753831,786.4646
2008-09-21,25.74,80.18,0,0001,297.74097,99006.625,0.00015076403,1.41508235e-05,1.0,0.90446174,1.2808743,246.09544
2008-09-22,25.74,80.18,0,0001,296.93652,98975.625,0.0,2.6705152e-07,1.0,2.506297,-1.6181002,509.41797
2008-09-23,25.74,80.18,0,0001,297.58423,99156.19,0.0,0.0,1.0,3.0028667,-2.9910736,683.85547
2008-09-24,25.74,80.18,0,0001,297.91382,99169.25,0.0,0.0,0.0,4.545968,-2.5026827,3930.7207
2008-09-25,25.74,80.18,0,0001,296.86084,99180.625,0.0,0.0,0.0,5.6792326,-1.5462065,
2008-09-26,25.74,80.18,0,0001,298.58716,99050.06,0.0,0.0,0.0,7.0389853,0.93093115,
2008-09-27,25.74,80.18,0,0001,298.73608,98967.31,0.0,0.0,0.0,7.913355,0.50820714,
2008-09-28,25.74,80.18,0,0001,298.6001,99115.19,0.0,0.0,0.0,5.9918566,1.5027704,1557.2971
2008-09-29,25.74,80.18,0,0001,299.51514,99192.5,3.4480047e-07,0.0,0.0,5.69919,0.9514357,1557.2715
2008-09-30,25.74,80.18,0,0001,298.3042,99280.25,0.0,0.0,0.0,0.42239743,1.2855415,1565.6714
2008-10-01,25.74,80.18,0,0001,298.03394,99312.25,0.0,2.6888229e-06,1.0,-3.5060463,-0.38833737,1047.112
2008-10-02,25.74,80.18,0,0001,299.23657,99252.44,1.2718329e-05,6.676288e-08,0.0,-2.149643,0.103524745,994.20337
2008-10-03,25.74,80.18,0,0001,299.9231,99403.875,0.0,0.0,0.0,-2.7483559,0.01393491,965.8821
2008-10-04,25.74,80.18,0,0001,299.67383,99400.5,0.0,0.0,1.0,0.8017211,1.7291899,1296.6045
2008-10-05,25.74,80.18,0,0001,299.02417,99304.125,0.0,0.0,0.0,1.8745861,3.9950752,
2008-10-06,25.74,80.18,0,0001,299.45532,99256.81,0.0,0.0,0.0,2.1699343,3.7944183,
2008-10-07,25.74,80.18,0,0001,297.6963,99345.06,0.0,0.0,0.0,-4.5650043,-0.16462612,
2008-10-08,25.74,80.18,0,0001,298.47632,99328.19,0.0,0.0,0.0,3.6382217,0.88978994,3961.3225
2008-10-09,25.74,80.18,0,0001,297.3806,99461.125,0.0,0.0,0.0,5.297064,0.44559878,4257.3867
2008-10-10,25.74,80.18,0,0001,297.3911,99725.94,0.0,0.0,0.0,3.6596336,2.9198256,
2008-10-11,25.74,80.18,0,0001,297.04028,99850.625,0.0,0.0,0.0,3.3970318,1.4245062,
2008-10-12,25.74,80.18,0,0001,297.12524,99797.56,0.0,0.0,0.0,0.18919271,-0.85469264,
2008-10-13,25.74,80.18,0,0001,296.08716,99588.5,0.0,0.0,0.0,1.2307377,2.8993254,
2008-10-14,25.74,80.18,0,0001,296.5066,99597.25,0.0,0.0,0.0,-3.91117,2.451539,
2008-10-15,25.74,80.18,0,0001,296.94824,99723.25,0.0,0.0,0.0,-5.506077,0.9401008,
2008-10-16,25.74,80.18,0,0001,296.2798,99849.75,0.0,0.0,0.0,-4.323084,-0.504742,
2008-10-17,25.74,80.18,0,0001,295.1482,99779.44,0.0,0.0,0.0,1.7513466,-3.25132,
2008-10-18,25.74,80.18,0,0001,293.5415,99781.625,0.0,0.0,0.0,1.6756363,-2.611868,
2008-10-19,25.74,80.18,0,0001,294.16504,99812.94,0.0,0.0,0.0,-0.29857552,-0.8967042,
2008-10-20,25.74,80.18,0,0001,291.79492,99686.69,0.0,0.0,0.0,1.4180765,0.046359293,
2008-10-21,25.74,80.18,0,0001,291.90674,99646.06,0.0,0.0,0.0,-0.54026765,-0.64507574,
2008-10-22,25.74,80.18,0,0001,291.49756,99613.875,0.0,0.0,0.0,2.9387407,0.20659548,
2008-10-23,25.74,80.18,0,0001,292.19946,99687.06,0.0,0.0,0.0,3.4433022,2.2531996,
2008-10-24,25.74,80.18,0,0001,294.19946,99717.44,0.0,0.0,0.0,1.5045271,0.57150143,
2008-10-25,25.74,80.18,0,0001,293.60986,99716.06,0.0,0.0,0.0,-0.7277823,0.74673206,
