valid_time,latitude,longitude,number,expver,t2m,sp,lsrr,ptype,u100,v100,cbh
1990-04-20,25.74,80.18,0,0001,298.69238,98590.94,0.0,0.0,4.0204964,-3.2736616,
1990-04-21,25.74,80.18,0,0001,298.02246,98765.56,0.0,0.0,5.7063217,-1.205266,
1990-04-22,25.74,80.18,0,0001,298.45508,98929.94,0.0,0.0,4.929248,-0.8402718,
1990-04-23,25.74,80.18,0,0001,300.66626,99138.31,0.0,0.0,7.2607384,-1.6428871,
1990-04-24,25.74,80.18,0,0001,300.6565,99040.125,0.0,0.0,7.6337175,-2.7832403,
1990-04-25,25.74,80.18,0,0001,298.28125,98993.56,0.0,0.0,6.178813,-3.6807594,
1990-04-26,25.74,80.18,0,0001,298.625,98882.375,0.0,0.0,1.0865393,-3.6472788,
1990-04-27,25.74,80.18,0,0001,302.19727,98885.81,0.0,0.0,-6.5409794,2.8145494,
1990-04-28,25.74,80.18,0,0001,301.802,98821.19,0.0,0.0,-3.3585796,5.6700096,4213.0938
1990-04-29,25.74,80.18,0,0001,299.11255,98925.31,0.0,0.0,-3.6161032,0.08290666,5075.3945
1990-04-30,25.74,80.18,0,0001,300.51807,98925.94,0.0,0.0,-6.424694,2.6757393,6779.09
1990-05-01,25.74,80.18,0,0001,297.98145,99093.06,0.0,0.0,-4.691105,2.1643305,10848.59
1990-05-02,25.74,80.18,0,0001,300.5603,99061.94,0.0,0.0,-5.8537903,-0.6202497,4225.793
1990-05-03,25.74,80.18,0,0001,300.51953,98961.19,0.0,0.0,0.48274422,0.06794733,3739.5579
1990-05-04,25.74,80.18,0,0001,299.28564,99025.94,0.0,0.0,-4.8077593,0.34924906,3660.6797
1990-05-05,25.74,80.18,0,0001,297.65894,99318.69,0.0,0.0,-6.176399,0.4139161,4236.4883
1990-05-06,25.74,80.18,0,0001,296.4165,99403.31,2.5932459e-06,1.0,-0.72572434,-7.323473,680.8911
1990-05-07,25.74,80.18,0,0001,297.0254,99327.125,0.0,0.0,-4.2638445,-1.006876,2780.8804
1990-05-08,25.74,80.18,0,0001,300.5398,99098.0,0.0,0.0,-5.2928705,-1.0918045,3693.0884
1990-05-09,25.74,80.18,0,0001,301.26074,98760.0,0.0,0.0,-5.7507334,-1.0264683,2572.216
1990-05-10,25.74,80.18,0,0001,302.7871,98619.375,0.0,0.0,-3.8582726,2.6461773,2408.1929
1990-05-11,25.74,80.18,0,0001,304.2964,98841.06,0.0,0.0,-3.2537928,4.265275,2270.0894
1990-05-12,25.74,80.18,0,0001,302.56763,98866.06,0.0,0.0,-2.461114,2.5365314,2654.6523
1990-05-13,25.74,80.18,0,0001,301.29443,98708.31,0.0,0.0,-1.692811,1.9032927,3092.4023
1990-05-14,25.74,80.18,0,0001,301.19092,98455.31,0.0,0.0,-3.101221,0.8638605,2116.782
1990-05-15,25.74,80.18,0,0001,301.7119,98579.44,0.0,0.0,-1.0261536,3.2157345,2402.4802
1990-05-16,25.74,80.18,0,0001,304.70874,98455.81,0.0,0.0,0.3381114,3.5391474,2576.0408
1990-05-17,25.74,80.18,0,0001,306.12158,98268.5,0.0,0.0,-0.9092404,2.7187977,2840.2854
1990-05-18,25.74,80.18,0,0001,302.47778,98692.375,0.0,0.0,-7.1790752,-1.4361029,3211.8643
1990-05-19,25.74,80.18,0,0001,301.7522,98696.875,0.0,0.0,-1.4628811,0.74637645,
1990-05-20,25.74,80.18,0,0001,303.4441,98491.0,0.0,0.0,6.1361504,3.533187,3973.4956
1990-05-21,25.74,80.18,0,0001,301.99097,98507.375,0.0,0.0,3.6921825,2.6892538,4595.84
1990-05-22,25.74,80.18,0,0001,302.3069,98510.75,0.0,0.0,-0.5729687,4.541918,4497.578
1990-05-23,25.74,80.18,0,0001,301.43555,98619.56,0.0,0.0,-1.5282869,0.82985455,3915.521
1990-05-24,25.74,80.18,0,0001,303.8623,98711.06,0.0,0.0,-3.905676,1.3515358,4449.9062
1990-05-25,25.74,80.18,0,0001,302.89136,98719.375,0.0,0.0,-2.4778214,3.4127588,4057.9626
1990-05-26,25.74,80.18,0,0001,303.0078,98768.375,0.0,0.0,-4.5228624,0.6440731,3886.8518
1990-05-27,25.74,80.18,0,0001,304.53442,98606.44,0.0,0.0,7.533374,4.5465765,3664.808
1990-05-28,25.74,80.18,0,0001,303.8899,98401.25,0.0,0.0,7.1551733,1.3987656,3509.2725
1990-05-29,25.74,80.18,0,0001,304.50342,98412.69,0.0,0.0,-2.2229586,0.92023283,3355.1924
1990-05-30,25.74,80.18,0,0001,304.39062,98499.06,0.0,0.0,-2.4529333,3.533372,3966.7861
1990-05-31,25.74,80.18,0,0001,304.40283,98474.31,0.0,0.0,-1.3144445,-2.0080938,2757.4834
1990-06-01,25.74,80.18,0,0001,303.66748,98453.75,0.0,0.0,6.6898355,3.121976,3268.1792
1990-06-02,25.74,80.18,0,0001,304.4043,98465.5,0.0,0.0,7.716015,4.56408,2794.8662
1990-06-03,25.74,80.18,0,0001,307.6057,98201.81,0.0,0.0,8.902614,0.6287702,5974.8945
1990-06-04,25.74,80.18,0,0001,307.48926,98276.06,0.0,0.0,4.8200617,-4.2164383,3312.558
1990-06-05,25.74,80.18,0,0001,308.1333,98236.125,0.0,0.0,8.66165,1.3879414,3747.4636
1990-06-06,25.74,80.18,0,0001,307.47583,98210.81,0.0,0.0,7.111781,0.807564,4620.2656
1990-06-07,25.74,80.18,0,0001,303.20093,98578.06,0.0,0.0,7.384902,-1.2381744,
1990-06-08,25.74,80.18,0,0001,304.21265,98740.75,0.0,0.0,5.161254,-1.1382637,4287.5156
1990-06-09,25.74,80.18,0,0001,305.60083,98587.5,0.0,0.0,6.228342,0.2497406,2794.7385
1990-06-10,25.74,80.18,0,0001,305.35474,98447.875,0.0,0.0,3.1597347,1.292326,3100.1895
1990-06-11,25.74,80.18,0,0001,304.67358,98561.75,0.0,0.0,5.398306,-1.4275904,3635.2615
1990-06-12,25.74,80.18,0,0001,303.87427,98564.44,0.0,0.0,5.198765,-1.7495861,3685.4915
1990-06-13,25.74,80.18,0,0001,305.17065,98385.625,0.0,0.0,1.7579641,-3.9987411,2844.1743
1990-06-14,25.74,80.18,0,0001,303.8811,98466.875,0.0,0.0,3.8274603,-3.1201382,2664.3477
1990-06-15,25.74,80.18,0,0001,304.26172,98517.625,0.0,0.0,-5.3193493,1.4594278,8997.152
1990-06-16,25.74,80.18,0,0001,304.42285,98434.25,7.969152e-06,1.0,-4.8252916,-1.2498703,2998.2205
1990-06-17,25.74,80.18,0,0001,303.70093,98192.375,0.0,0.0,-3.2470255,0.3909918,3338.7378
1990-06-18,25.74,80.18,0,0001,305.25342,98213.06,0.0,0.0,-2.7792578,0.5001444,1301.9331
1990-06-19,25.74,80.18,0,0001,301.17822,98259.06,1.0575934e-05,1.0,-2.1641893,0.32931846,1284.9294
1990-06-20,25.74,80.18,0,0001,300.55957,98380.625,1.2008563e-05,1.0,1.8724346,-2.9362469,981.8074
1990-06-21,25.74,80.18,0,0001,299.6123,98423.44,5.8155172e-05,1.0,1.3936911,-2.7347374,148.9662
1990-06-22,25.74,80.18,0,0001,298.79004,98289.31,9.4035815e-05,1.0,-0.99966633,-3.1361532,115.11757
1990-06-23,25.74,80.18,0,0001,299.46802,98209.875,0.0007710764,1.0,6.469143,0.16144449,614.8208
1990-06-24,25.74,80.18,0,0001,299.2688,98307.875,7.638529e-06,1.0,4.7805843,2.0848598,1656.9556
1990-06-25,25.74,80.18,0,0001,300.9082,98244.375,8.9142844e-07,1.0,7.105359,1.4456663,1714.8396
1990-06-26,25.74,80.18,0,0001,301.02173,98254.69,3.241558e-07,1.0,7.895941,2.1217728,2462.9395
1990-06-27,25.74,80.18,0,0001,301.69263,98185.56,3.6480313e-05,1.0,3.6305628,5.81826,2815.043
1990-06-28,25.74,80.18,0,0001,300.6504,98389.44,9.577789e-09,0.0,-0.8177535,-2.9726353,538.3152
1990-06-29,25.74,80.18,0,0001,300.0608,98176.94,4.8738493e-06,1.0,-4.933591,-2.5716906,187.91153
1990-06-30,25.74,80.18,0,0001,300.55737,98199.25,1.91898e-05,1.0,2.8651237,0.94241214,521.23535
1990-07-01,25.74,80.18,0,0001,300.42603,98076.625,3.0142255e-05,1.0,2.816166,2.325861,120.97981
1990-07-02,25.74,80.18,0,0001,299.54688,98029.44,3.368492e-05,1.0,-4.5681973,-1.6625881,249.86778
1990-07-03,25.74,80.18,0,0001,299.38184,98007.19,6.0926404e-06,1.0,-5.585264,0.15066826,218.1748
1990-07-04,25.74,80.18,0,0001,300.58838,98228.56,2.8733371e-08,1.0,2.379551,3.8429823,1052.7991
1990-07-05,25.74,80.18,0,0001,299.4624,98368.19,4.774813e-08,1.0,3.7090988,5.024538,1513.9448
1990-07-06,25.74,80.18,0,0001,299.84302,98735.31,1.4922944e-06,1.0,3.0307283,4.4371004,1684.9397
1990-07-07,25.74,80.18,0,0001,300.17603,98777.375,5.732592e-08,1.0,4.3084936,2.9773207,924.906
1990-07-08,25.74,80.18,0,0001,301.41577,98704.75,0.0,0.0,6.548176,3.0302467,1296.4282
1990-07-09,25.74,80.18,0,0001,299.23267,98452.31,0.00021893939,1.0,6.7447977,4.9068727,1427.3049
1990-07-10,25.74,80.18,0,0001,299.74023,98411.06,0.00043771882,1.0,4.3633347,4.2214127,1184.7703
1990-07-11,25.74,80.18,0,0001,300.74536,98486.94,0.0,1.0,5.5565147,2.6293144,1030.4624
1990-07-12,25.74,80.18,0,0001,301.9702,98446.5,1.8515784e-05,1.0,4.7213,-0.884401,1051.9263
1990-07-13,25.74,80.18,0,0001,300.1748,98385.81,1.7202226e-05,1.0,7.330513,-0.18993354,871.124
1990-07-14,25.74,80.18,0,0001,300.8396,98312.56,4.1269857e-05,1.0,6.2556467,-0.1481449,1263.7104
1990-07-15,25.74,80.18,0,0001,299.62354,98627.56,0.00044970447,1.0,-3.1236992,-0.50970554,995.437
1990-07-16,25.74,80.18,0,0001,299.52075,98453.25,7.238944e-06,1.0,-5.5647593,-1.2143278,162.66376
1990-07-17,25.74,80.18,0,0001,299.5952,98390.25,1.1015873e-06,0.0,0.6971858,5.8300104,628.7261
1990-07-18,25.74,80.18,0,0001,300.7849,98188.31,0.0,1.0,4.351165,3.8464632,776.1631
1990-07-19,25.74,80.18,0,0001,299.09888,98354.06,1.5076491e-05,1.0,5.4175158,-0.35847855,457.52637
1990-07-20,25.74,80.18,0,0001,297.72412,98413.81,8.685106e-06,1.0,5.5511293,-0.6608253,894.0884
1990-07-21,25.74,80.18,0,0001,298.02905,98394.125,7.357939e-05,1.0,3.0285559,0.92098176,1137.698
1990-07-22,25.74,80.18,0,0001,299.08862,98384.5,8.6471155e-06,1.0,5.1563625,-1.8710194,637.40845
1990-07-23,25.74,80.18,0,0001,299.2229,98494.19,5.492175e-05,1.0,-0.6006377,-3.1293392,187.84836
1990-07-24,25.74,80.18,0,0001,299.56494,98488.25,7.248335e-07,1.0,-5.7139683,-0.5064086,487.94873
1990-07-25,25.74,80.18,0,0001,299.979,98442.44,4.7683716e-07,1.0,-4.47204,0.38265187,451.52686
1990-07-26,25.74,80.18,0,0001,300.13086,98359.125,1.7327446e-05,1.0,5.5607433,2.3167658,500.96313
1990-07-27,25.74,80.18,0,0001,299.4663,98398.75,9.9454235e-05,1.0,4.885144,1.6656494,709.595
1990-07-28,25.74,80.18,0,0001,299.61475,98438.875,8.906143e-05,1.0,3.9118328,2.4745026,1547.2244
1990-07-29,25.74,80.18,0,0001,299.87183,98500.94,2.1941087e-06,1.0,6.230509,2.07261,1719.6082
1990-07-30,25.74,80.18,0,0001,299.14648,98547.25,0.00011747578,1.0,2.990591,-1.1226988,964.9075
1990-07-31,25.74,80.18,0,0001,299.29858,98461.56,0.000757406,1.0,0.32204843,-3.8878403,371.16748
1990-08-01,25.74,80.18,0,0001,299.31787,98497.06,4.208462e-05,1.0,3.7164202,-1.5142641,627.1162
1990-08-02,25.74,80.18,0,0001,299.03003,98665.625,1.0666481e-05,1.0,-3.0549374,-1.2551203,108.82767
1990-08-03,25.74,80.18,0,0001,299.77905,98742.0,0.00016940624,1.0,-4.8717337,-0.32887077,262.89038
1990-08-04,25.74,80.18,0,0001,298.66895,98713.625,0.00039061042,1.0,0.2457037,4.896715,47.377
1990-08-05,25.74,80.18,0,0001,299.7876,98947.69,5.4207965e-05,1.0,-4.0686007,1.8876238,1281.154
1990-08-06,25.74,80.18,0,0001,300.71606,98937.0,3.1508724e-05,1.0,-1.4525499,0.8539972,1219.4353
1990-08-07,25.74,80.18,0,0001,298.99023,99022.625,0.0002669003,1.0,-1.3984861,-0.3459984,356.54834
1990-08-08,25.74,80.18,0,0001,300.22632,98942.06,5.459218e-05,1.0,-1.1976538,-2.2864008,494.98047
1990-08-09,25.74,80.18,0,0001,300.54736,99052.19,3.4335176e-07,1.0,-3.9164305,1.2002859,801.6682
1990-08-10,25.74,80.18,0,0001,300.49536,98936.25,0.0,0.0,-2.9969635,2.6350803,1546.0068
1990-08-11,25.74,80.18,0,0001,301.3723,98814.19,0.0,1.0,1.7713966,3.0651846,909.27563
1990-08-12,25.74,80.18,0,0001,300.365,98521.0,7.5541306e-05,1.0,5.8133364,1.5126181,447.65088
1990-08-13,25.74,80.18,0,0001,299.11133,98473.125,0.0005119336,1.0,2.0067062,1.8701706,839.25684
1990-08-14,25.74,80.18,0,0001,299.30786,98679.875,1.6117687e-05,1.0,-2.7274036,1.1424265,1874.9614
1990-08-15,25.74,80.18,0,0001,299.82764,98678.875,6.2951847e-07,1.0,-2.1170893,-2.426875,574.32446
1990-08-16,25.74,80.18,0,0001,300.53906,98656.94,3.876289e-06,1.0,-5.4472666,-3.1410885,452.17944
1990-08-17,25.74,80.18,0,0001,299.96313,98617.5,0.0,1.0,-6.442252,-1.2680788,306.114
1990-08-18,25.74,80.18,0,0001,300.3772,98493.19,4.0057728e-07,0.0,-5.7655516,-0.40876842,261.42065
1990-08-19,25.74,80.18,0,0001,300.4087,98497.44,0.0,0.0,-4.7204695,-1.72684,210.68149
1990-08-20,25.74,80.18,0,0001,301.02026,98629.81,0.0,0.0,-4.5802937,-0.08210975,1155.9238
1990-08-21,25.74,80.18,0,0001,300.2771,98626.19,0.0,1.0,0.33233637,-2.8499851,1170.5249
1990-08-22,25.74,80.18,0,0001,300.53516,98670.31,9.586836e-06,1.0,-4.125458,-3.0734644,336.28857
1990-08-23,25.74,80.18,0,0001,301.37598,98563.25,0.0,1.0,-8.004764,-0.8934986,459.6084
1990-08-24,25.74,80.18,0,0001,300.7173,98700.19,0.0,1.0,-3.1857977,4.6118402,989.0791
1990-08-25,25.74,80.18,0,0001,300.27026,98858.44,0.0,0.0,6.451087,2.8053713,1582.3906
1990-08-26,25.74,80.18,0,0001,300.2954,98790.44,0.0,1.0,6.8934402,1.8726149,997.82446
1990-08-27,25.74,80.18,0,0001,300.1106,98730.81,0.0,1.0,6.124427,0.99179757,1437.7698
1990-08-28,25.74,80.18,0,0001,299.99585,98972.19,3.096783e-05,1.0,1.1090527,-0.42066503,1039.3274
1990-08-29,25.74,80.18,0,0001,299.48633,98959.06,0.0,0.0,-2.5972242,-1.8097858,128.68236
1990-08-30,25.74,80.18,0,0001,299.75977,98776.81,0.0,1.0,-5.6269493,-2.4897432,653.4524
1990-08-31,25.74,80.18,0,0001,300.8723,98683.625,4.7888946e-09,1.0,-5.7035904,-1.4466419,1003.52686
1990-09-01,25.74,80.18,0,0001,300.5415,98784.31,0.0,0.0,-0.22083873,2.035555,978.5056
1990-09-02,25.74,80.18,0,0001,301.0354,98793.69,0.0,0.0,3.9172916,-0.088181615,1298.4731
1990-09-03,25.74,80.18,0,0001,300.32178,98610.19,5.1441775e-06,1.0,4.6087933,-1.5311813,880.0032
1990-09-04,25.74,80.18,0,0001,299.823,98643.19,7.813402e-05,1.0,0.34613913,-1.319766,391.8462
1990-09-05,25.74,80.18,0,0001,298.70776,98666.31,2.1055486e-05,1.0,-3.1989841,-3.5513773,326.75684
1990-09-06,25.74,80.18,0,0001,299.67578,98664.44,3.8311164e-08,1.0,-5.299947,-0.32126516,378.4641
1990-09-07,25.74,80.18,0,0001,299.0193,98773.5,7.854553e-06,1.0,-4.2593527,4.1718054,999.4763
1990-09-08,25.74,80.18,0,0001,299.62622,99075.0,1.547161e-05,1.0,-1.5788479,3.932742,979.7544
1990-09-09,25.74,80.18,0,0001,300.19922,98871.94,0.0,0.0,5.810628,2.2037878,899.312
1990-09-10,25.74,80.18,0,0001,300.05127,98838.875,6.007851e-07,1.0,6.650959,1.8972082,1150.0332
1990-09-11,25.74,80.18,0,0001,299.55396,98884.31,2.3345216e-05,1.0,5.518182,-1.5461254,685.43994
1990-09-12,25.74,80.18,0,0001,299.8391,98869.5,8.329488e-06,1.0,4.2200594,-2.3822489,1211.3152
1990-09-13,25.74,80.18,0,0001,299.43066,98826.69,7.908682e-05,1.0,-0.20384818,-1.6298485,1038.4929
1990-09-14,25.74,80.18,0,0001,299.39478,99013.06,1.9081125e-07,1.0,-2.9796095,-2.0064077,283.86523
1990-09-15,25.74,80.18,0,0001,299.4563,98995.56,1.0842631e-05,1.0,-3.7591553,-3.8423653,191.42735
1990-09-16,25.74,80.18,0,0001,299.1858,98732.06,1.1352695e-06,1.0,-6.4908123,-0.9775195,32.443436
1990-09-17,25.74,80.18,0,0001,298.2932,98645.75,3.605759e-06,0.0,-2.9647226,-4.2575254,134.56053
1990-09-18,25.74,80.18,0,0001,297.82373,98795.375,8.860398e-05,1.0,4.9790792,-4.202426,65.78372
1990-09-19,25.74,80.18,0,0001,297.7024,98812.69,7.413076e-05,1.0,-0.53530926,-5.322768,62.381058
1990-09-20,25.74,80.18,0,0001,297.84473,98849.25,1.629832e-05,1.0,-6.1602583,-3.5418158,100.15326
1990-09-21,25.74,80.18,0,0001,298.84668,99067.19,2.967479e-05,1.0,-4.166486,-2.480198,81.07919
1990-09-22,25.74,80.18,0,0001,298.4817,99150.69,2.5654608e-06,1.0,-2.9679623,-2.1361265,156.36926
1990-09-23,25.74,80.18,0,0001,298.9746,99168.69,5.5321823e-07,1.0,-3.7946053,-1.7242374,189.59906
1990-09-24,25.74,80.18,0,0001,299.1577,99009.94,7.151651e-07,1.0,-4.2168007,-2.2287216,86.86876
1990-09-25,25.74,80.18,0,0001,298.83936,99253.0,7.1610066e-07,1.0,-4.8442183,-1.5601854,156.60155
1990-09-26,25.74,80.18,0,0001,298.23438,99410.44,2.8733371e-08,1.0,-3.4647284,-0.93189925,93.893265
1990-09-27,25.74,80.18,0,0001,298.5735,99302.5,4.7888946e-09,0.0,1.9425106,-0.22720313,732.6221
1990-09-28,25.74,80.18,0,0001,299.1233,99169.0,0.0,0.0,2.4871597,0.91751856,6465.582
1990-09-29,25.74,80.18,0,0001,298.95044,99135.625,0.0,0.0,3.0145998,-1.1287432,2309.0903
1990-09-30,25.74,80.18,0,0001,298.42822,99258.44,8.6766516e-07,1.0,-0.45058048,-2.382556,829.8208
1990-10-01,25.74,80.18,0,0001,298.4309,99374.94,1.4782299e-06,1.0,-3.0862608,-2.2048883,792.55444
1990-10-02,25.74,80.18,0,0001,298.61133,99366.375,9.577789e-09,1.0,-1.15979,-3.1537695,811.4595
1990-10-03,25.74,80.18,0,0001,297.52954,99314.31,0.0,0.0,1.3615046,-4.1882534,
1990-10-04,25.74,80.18,0,0001,296.9519,99216.06,0.0,0.0,2.0877113,-3.8661451,
1990-10-05,25.74,80.18,0,0001,297.63232,99229.75,0.0,0.0,-1.5069761,-0.20183474,
1990-10-06,25.74,80.18,0,0001,298.51245,99264.0,0.0,1.0,-3.2542782,-2.6737814,484.71582
1990-10-07,25.74,80.18,0,0001,298.31348,99215.06,1.9155582e-08,0.0,-1.138854,-0.670817,1315.9827
1990-10-08,25.74,80.18,0,0001,299.35693,99165.94,7.6622314e-08,0.0,-1.4227476,-3.8255005,2273.5754
1990-10-09,25.74,80.18,0,0001,297.68286,99294.19,0.0,1.0,-2.3339863,1.8682699,819.9475
1990-10-10,25.74,80.18,0,0001,297.70483,99572.0,0.0,0.0,-2.5353947,2.9367561,3803.519
1990-10-11,25.74,80.18,0,0001,295.34668,99785.25,0.0,0.0,-2.9595947,2.2193632,
1990-10-12,25.74,80.18,0,0001,295.53564,99763.375,0.0,0.0,-1.1030493,1.8837376,
1990-10-13,25.74,80.18,0,0001,294.35718,99585.81,0.0,0.0,-1.0995874,4.4298353,4327.59
1990-10-14,25.74,80.18,0,0001,295.6726,99721.875,0.0,0.0,-2.3758965,1.7125769,3945.8193
1990-10-15,25.74,80.18,0,0001,294.5935,99862.0,0.0,0.0,1.7968616,2.6851301,
1990-10-16,25.74,80.18,0,0001,295.20776,99647.125,0.0,0.0,2.5502357,4.2712746,
1990-10-17,25.74,80.18,0,0001,293.73022,99464.375,0.0,0.0,-1.2314253,1.0585775,
1990-10-18,25.74,80.18,0,0001,294.9673,99659.81,0.0,0.0,-3.3287592,3.5724983,
1990-10-19,25.74,80.18,0,0001,294.00635,99734.06,0.0,0.0,0.01792191,1.5416698,
1990-10-20,25.74,80.18,0,0001,294.35156,99623.81,0.0,0.0,2.7259321,2.8220987,
1990-10-21,25.74,80.18,0,0001,295.54053,99705.875,0.0,0.0,-1.8705997,-5.221525,2647.8413
1990-10-22,25.74,80.18,0,0001,293.21094,99989.56,0.0,0.0,-2.47085,-1.8251953,2164.8296
1990-10-23,25.74,80.18,0,0001,290.43384,99982.25,0.0,0.0,-3.3594713,-1.3022995,
1990-10-24,25.74,80.18,0,0001,290.78052,99954.0,0.0,0.0,-2.7729807,-0.0049068667,
1990-10-25,25.74,80.18,0,0001,290.79663,99882.56,0.0,0.0,-2.8890905,2.089469,2948.3179
1990-10-26,25.74,80.18,0,0001,291.91064,99924.44,0.0,0.0,-0.17732507,-0.52074903,1312.602
1990-10-27,25.74,80.18,0,0001,290.74146,99996.19,0.0,0.0,1.6524076,2.0351439,
1990-10-28,25.74,80.18,0,0001,292.51025,100039.25,0.0,0.0,-1.578062,-1.6803246,
1990-10-29,25.74,80.18,0,0001,288.64844,100164.375,0.0,0.0,-2.0826702,0.7780461,
1990-10-30,25.74,80.18,0,0001,289.9812,100159.5,0.0,0.0,0.7022974,2.2862883,
1990-10-31,25.74,80.18,0,0001,291.47705,99926.0,0.0,0.0,2.0225506,2.3659134,
1990-11-01,25.74,80.18,0,0001,288.82324,99886.44,0.0,0.0,2.047822,2.2489529,
1990-11-02,25.74,80.18,0,0001,290.13745,99923.875,0.0,0.0,-0.52861804,-2.062602,
1990-11-03,25.74,80.18,0,0001,289.74,99866.25,0.0,0.0,-1.5763512,1.6578369,
1990-11-04,25.74,80.18,0,0001,290.1931,99604.19,0.0,0.0,0.42834824,-0.867185,11681.785
1990-11-05,25.74,80.18,0,0001,290.44287,99525.19,0.0,0.0,0.8871279,-3.9027557,1241.5012
1990-11-06,25.74,80.18,0,0001,289.4834,99624.56,0.0,0.0,-0.54478645,-0.3406849,
1990-11-07,25.74,80.18,0,0001,290.33472,99600.31,0.0,0.0,1.9759912,-0.46305484,
1990-11-08,25.74,80.18,0,0001,289.1931,99503.875,0.0,0.0,5.0031195,0.76617116,
1990-11-09,25.74,80.18,0,0001,288.85767,99765.125,0.0,0.0,2.108181,2.023757,
1990-11-10,25.74,80.18,0,0001,290.05786,99967.31,0.0,0.0,4.0676737,-2.7283144,
1990-11-11,25.74,80.18,0,0001,288.66602,99905.06,0.0,0.0,3.6071482,-2.9629726,
1990-11-12,25.74,80.18,0,0001,288.89282,100051.875,0.0,0.0,0.6366265,-2.4015102,
1990-11-13,25.74,80.18,0,0001,289.1377,100290.125,0.0,0.0,-1.1131392,-4.5388823,
1990-11-14,25.74,80.18,0,0001,289.09302,100396.81,0.0,0.0,0.13053209,-4.479849,
1990-11-15,25.74,80.18,0,0001,288.812,100155.06,0.0,0.0,3.0791607,-3.6336927,
1990-11-16,25.74,80.18,0,0001,287.8584,100014.94,0.0,0.0,4.957899,-0.74168634,
1990-11-17,25.74,80.18,0,0001,288.14917,99910.875,0.0,0.0,5.093932,-0.13712686,
1990-11-18,25.74,80.18,0,0001,287.6145,99971.69,0.0,0.0,2.3460875,-1.2282934,
1990-11-19,25.74,80.18,0,0001,287.60864,100007.69,0.0,0.0,-0.23385382,1.1830168,
1990-11-20,25.74,80.18,0,0001,289.99805,100179.19,0.0,0.0,-0.28082544,2.9506216,5114.328
1990-11-21,25.74,80.18,0,0001,290.37036,100428.56,0.0,0.0,0.93434215,-2.4855738,3448.674
1990-11-22,25.74,80.18,0,0001,290.31372,100314.56,0.0,0.0,0.64175797,-4.8097258,3660.0334
1990-11-23,25.74,80.18,0,0001,287.05713,100284.94,0.0,0.0,1.4038754,-3.8647509,3191.9397
1990-11-24,25.74,80.18,0,0001,288.20728,100366.19,0.0,0.0,1.9914865,-4.726678,
1990-11-25,25.74,80.18,0,0001,287.7588,100386.125,0.0,0.0,0.46181118,-5.0043154,
1990-11-26,25.74,80.18,0,0001,285.48438,100405.06,0.0,0.0,1.034399,-3.9184895,
1990-11-27,25.74,80.18,0,0001,287.42847,100409.125,0.0,0.0,-1.030551,-4.348942,1823.9907
1990-11-28,25.74,80.18,0,0001,287.4475,100228.25,0.0,0.0,2.2777214,-4.485243,
1990-11-29,25.74,80.18,0,0001,286.87842,99880.75,0.0,0.0,6.7016287,-2.0583458,10194.977
1990-11-30,25.74,80.18,0,0001,284.93774,99898.5,0.0,0.0,5.259508,-1.0711432,
1990-12-01,25.74,80.18,0,0001,285.1455,99891.375,0.0,0.0,3.8821688,-1.8513975,11403.402
1990-12-02,25.74,80.18,0,0001,287.35498,100028.375,0.0,0.0,-0.9696644,-1.7812996,6853.1523
1990-12-03,25.74,80.18,0,0001,282.54736,100390.69,0.0,0.0,-3.7250414,-1.6174717,
1990-12-04,25.74,80.18,0,0001,284.0913,100726.44,0.0,0.0,-4.9035177,-2.4989052,
1990-12-05,25.74,80.18,0,0001,285.35376,100800.19,0.0,0.0,-3.8105793,-2.6508665,9192.0
1990-12-06,25.74,80.18,0,0001,284.90674,100569.81,0.0,0.0,0.9465014,-5.1036243,
1990-12-07,25.74,80.18,0,0001,282.4104,100482.94,0.0,0.0,2.0000992,-4.460513,
1990-12-08,25.74,80.18,0,0001,281.7456,100413.0,0.0,0.0,-1.979229,-2.3826694,8783.418
1990-12-09,25.74,80.18,0,0001,284.37207,100234.06,0.0,0.0,-4.6886387,-0.2080344,2734.0576
1990-12-10,25.74,80.18,0,0001,287.24023,100110.0,0.0,0.0,-3.6092434,-1.7811146,654.00415
1990-12-11,25.74,80.18,0,0001,289.15137,100416.5,2.336701e-06,1.0,-0.015409235,-2.7703562,768.07495
1990-12-12,25.74,80.18,0,0001,286.2019,100627.0,0.0,0.0,3.8678885,-2.7529182,
1990-12-13,25.74,80.18,0,0001,284.7705,100429.0,0.0,0.0,5.0905743,-0.6924779,11893.965
1990-12-14,25.74,80.18,0,0001,284.073,100220.56,0.0,0.0,4.628085,0.30171996,10407.977
1990-12-15,25.74,80.18,0,0001,285.29712,100252.875,0.0,0.0,-0.9776342,1.3108349,9211.023
1990-12-16,25.74,80.18,0,0001,285.55884,100211.19,0.0,0.0,-4.114297,1.5310755,
1990-12-17,25.74,80.18,0,0001,284.5083,100079.19,0.0,0.0,-3.128232,0.43822563,
1990-12-18,25.74,80.18,0,0001,285.7505,100194.625,0.0,0.0,-0.44834667,-4.670537,1636.0969
1990-12-19,25.74,80.18,0,0001,284.57227,100271.44,0.0,0.0,4.6680317,-1.4188881,
1990-12-20,25.74,80.18,0,0001,281.8318,100386.06,0.0,0.0,2.9769573,-1.5327005,
1990-12-21,25.74,80.18,0,0001,282.27783,100401.625,0.0,0.0,0.90705043,-2.7455473,
