valid_time,latitude,longitude,number,expver,tp,cp,lsp
1985-04-07,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-08,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-09,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-10,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-11,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-12,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-13,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-14,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-15,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-16,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-17,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-18,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-19,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-20,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-21,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-22,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-23,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-24,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-25,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-26,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-27,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-28,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-29,25.74,80.18,0,0001,0.0,0.0,0.0
1985-04-30,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-01,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-02,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-03,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-04,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-05,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-06,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-07,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-08,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-09,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-10,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-11,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-12,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-13,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-14,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-15,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-16,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-17,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-18,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-19,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-20,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-21,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-22,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-23,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-24,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-25,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-26,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-27,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-28,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-29,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-30,25.74,80.18,0,0001,0.0,0.0,0.0
1985-05-31,25.74,80.18,0,0001,3.9548482e-05,3.9567647e-05,0.0
1985-06-01,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-02,25.74,80.18,0,0001,5.2294736e-06,5.2390515e-06,0.0
1985-06-03,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-04,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-05,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-06,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-07,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-08,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-09,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-10,25.74,80.18,0,0001,9.2367656e-05,9.2367656e-05,0.0
1985-06-11,25.74,80.18,0,0001,5.4283562e-05,5.4369302e-05,0.0
1985-06-12,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-13,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-14,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-15,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-16,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-17,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-18,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-19,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-20,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-21,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-22,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-23,25.74,80.18,0,0001,1.0413393e-05,1.049913e-05,0.0
1985-06-24,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-25,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-26,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-27,25.74,80.18,0,0001,4.9959606e-05,4.4975925e-05,5.059849e-06
1985-06-28,25.74,80.18,0,0001,0.0028390605,0.0028218483,1.7507758e-05
1985-06-29,25.74,80.18,0,0001,0.0,0.0,0.0
1985-06-30,25.74,80.18,0,0001,0.0,0.0,0.0
1985-07-01,25.74,80.18,0,0001,0.0,0.0,0.0
1985-07-02,25.74,80.18,0,0001,4.1242038e-06,4.1337817e-06,0.0
1985-07-03,25.74,80.18,0,0001,1.1483216e-05,1.1483216e-05,0.0
1985-07-04,25.74,80.18,0,0001,0.0,0.0,0.0
1985-07-05,25.74,80.18,0,0001,0.0,0.0,0.0
1985-07-06,25.74,80.18,0,0001,0.00012054172,0.00010946163,1.1003753e-05
1985-07-07,25.74,80.18,0,0001,0.00082300324,0.00077329064,4.9884227e-05
1985-07-08,25.74,80.18,0,0001,1.6856911e-06,1.6856911e-06,0.0
1985-07-09,25.74,80.18,0,0001,0.0,0.0,0.0
1985-07-10,25.74,80.18,0,0001,0.0,0.0,0.0
1985-07-11,25.74,80.18,0,0001,0.00040177768,0.00037025334,3.151463e-05
1985-07-12,25.74,80.18,0,0001,0.00041424972,0.0003773258,3.6694924e-05
1985-07-13,25.74,80.18,0,0001,0.0006921792,0.0003816362,0.00031047617
1985-07-14,25.74,80.18,0,0001,0.00054396875,0.00046821847,7.588371e-05
1985-07-15,25.74,80.18,0,0001,0.00046144938,0.00018529868,0.00027623633
1985-07-16,25.74,80.18,0,0001,0.0006922034,0.00032998784,0.0003621201
1985-07-17,25.74,80.18,0,0001,0.00014561623,7.3048155e-05,7.272056e-05
1985-07-18,25.74,80.18,0,0001,0.00063341204,0.0005861225,4.7298978e-05
1985-07-19,25.74,80.18,0,0001,0.0005749557,0.0002800317,0.00029478082
1985-07-20,25.74,80.18,0,0001,5.0190056e-06,2.5665677e-06,2.3856746e-06
1985-07-21,25.74,80.18,0,0001,0.0015406576,0.0014714235,6.90718e-05
1985-07-22,25.74,80.18,0,0001,5.419338e-06,4.8645707e-06,3.8311163e-07
1985-07-23,25.74,80.18,0,0001,1.9155582e-08,6.676288e-08,1.9155582e-08
1985-07-24,25.74,80.18,0,0001,0.00094592036,0.0008694909,7.6419805e-05
1985-07-25,25.74,80.18,0,0001,0.000578749,0.0002582604,0.0003208795
1985-07-26,25.74,80.18,0,0001,0.002041671,0.001368966,0.0006724952
1985-07-27,25.74,80.18,0,0001,0.0006851973,0.00055129593,0.00013375825
1985-07-28,25.74,80.18,0,0001,0.00057875155,0.00045060716,0.000128402
1985-07-29,25.74,80.18,0,0001,0.0010791542,0.00042352825,0.0006554208
1985-07-30,25.74,80.18,0,0001,0.0005483746,0.0004217045,0.0001271276
1985-07-31,25.74,80.18,0,0001,9.536743e-07,0.0,8.869114e-07
1985-08-01,25.74,80.18,0,0001,1.6574166e-05,1.6144928e-05,3.6246695e-07
1985-08-02,25.74,80.18,0,0001,6.0654793e-06,6.0654793e-06,0.0
1985-08-03,25.74,80.18,0,0001,0.00046814745,0.00044241175,2.5811867e-05
1985-08-04,25.74,80.18,0,0001,0.000100131205,0.0,0.000100131205
1985-08-05,25.74,80.18,0,0001,7.513975e-06,7.5807384e-06,0.0
1985-08-06,25.74,80.18,0,0001,0.0009227565,0.0008881455,3.4277065e-05
1985-08-07,25.74,80.18,0,0001,0.0002636409,0.00023903366,2.4607361e-05
1985-08-08,25.74,80.18,0,0001,0.0010877601,0.0010311897,5.6589517e-05
1985-08-09,25.74,80.18,0,0001,6.356997e-05,6.2882886e-05,4.5824487e-07
1985-08-10,25.74,80.18,0,0001,0.0,0.0,0.0
1985-08-11,25.74,80.18,0,0001,0.0,0.0,0.0
1985-08-12,25.74,80.18,0,0001,3.362613e-05,9.242188e-06,2.4088338e-05
1985-08-13,25.74,80.18,0,0001,1.1768738e-05,1.0862609e-05,1.0682061e-06
1985-08-14,25.74,80.18,0,0001,0.0013404023,0.001326418,1.4155936e-05
1985-08-15,25.74,80.18,0,0001,0.00030530617,5.8024627e-05,0.00024721492
1985-08-16,25.74,80.18,0,0001,3.889869e-06,2.2690901e-06,1.6207787e-06
1985-08-17,25.74,80.18,0,0001,0.0,0.0,0.0
1985-08-18,25.74,80.18,0,0001,7.4810578e-06,6.0220746e-06,1.983245e-06
1985-08-19,25.74,80.18,0,0001,0.00024367447,0.000116080846,0.00012744112
1985-08-20,25.74,80.18,0,0001,0.00013953252,6.9643545e-05,7.004147e-05
1985-08-21,25.74,80.18,0,0001,0.0048334785,0.00055469293,0.0042785555
1985-08-22,25.74,80.18,0,0001,1.3767224e-05,1.1574474e-05,2.2690901e-06
1985-08-23,25.74,80.18,0,0001,0.0,0.0,0.0
1985-08-24,25.74,80.18,0,0001,0.0,0.0,0.0
1985-08-25,25.74,80.18,0,0001,0.0,0.0,0.0
1985-08-26,25.74,80.18,0,0001,0.0,0.0,0.0
1985-08-27,25.74,80.18,0,0001,0.0,0.0,0.0
1985-08-28,25.74,80.18,0,0001,0.0,0.0,0.0
1985-08-29,25.74,80.18,0,0001,9.1567446e-05,8.630415e-05,5.434951e-06
1985-08-30,25.74,80.18,0,0001,0.0,0.0,0.0
1985-08-31,25.74,80.18,0,0001,0.0,0.0,0.0
1985-09-01,25.74,80.18,0,0001,1.2039571e-05,9.0763695e-07,1.1255882e-05
1985-09-02,25.74,80.18,0,0001,1.1034386e-05,7.855483e-06,3.1884802e-06
1985-09-03,25.74,80.18,0,0001,5.363563e-07,5.459341e-07,0.0
1985-09-04,25.74,80.18,0,0001,0.0,0.0,0.0
1985-09-05,25.74,80.18,0,0001,0.0,0.0,0.0
1985-09-06,25.74,80.18,0,0001,0.0,0.0,0.0
1985-09-07,25.74,80.18,0,0001,0.0,0.0,0.0
1985-09-08,25.74,80.18,0,0001,0.0,0.0,0.0
1985-09-09,25.74,80.18,0,0001,0.0,0.0,0.0
1985-09-10,25.74,80.18,0,0001,0.0,0.0,0.0
1985-09-11,25.74,80.18,0,0001,1.3839266e-05,8.670438e-06,5.226014e-06
1985-09-12,25.74,80.18,0,0001,0.00081859063,0.00066976924,0.00014853546
1985-09-13,25.74,80.18,0,0001,0.00060381345,0.0005981752,6.0292205e-06
1985-09-14,25.74,80.18,0,0001,0.00059315027,0.00041618454,0.00017711823
1985-09-15,25.74,80.18,0,0001,0.00062215887,0.0005377864,8.418177e-05
1985-09-16,25.74,80.18,0,0001,0.00052512484,0.00022766354,0.00029739458
1985-09-17,25.74,80.18,0,0001,5.65168e-05,4.8694346e-05,7.974959e-06
1985-09-18,25.74,80.18,0,0001,2.139427e-05,2.0908046e-05,3.241558e-07
1985-09-19,25.74,80.18,0,0001,0.0,0.0,0.0
1985-09-20,25.74,80.18,0,0001,0.00013810562,9.587065e-05,4.231131e-05
1985-09-21,25.74,80.18,0,0001,0.00054682395,0.00046568457,8.1301754e-05
1985-09-22,25.74,80.18,0,0001,0.001001894,0.000981044,2.1136002e-05
1985-09-23,25.74,80.18,0,0001,4.7050213e-05,4.3808206e-05,2.8415043e-06
1985-09-24,25.74,80.18,0,0001,0.0016129268,0.0014163156,0.00019677338
1985-09-25,25.74,80.18,0,0001,1.4016007e-05,9.86822e-06,4.0810237e-06
1985-09-26,25.74,80.18,0,0001,5.7466746e-08,0.0,5.7466746e-08
1985-09-27,25.74,80.18,0,0001,3.940097e-05,3.907681e-05,3.241558e-07
1985-09-28,25.74,80.18,0,0001,0.0,0.0,0.0
1985-09-29,25.74,80.18,0,0001,0.0,0.0,0.0
1985-09-30,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-01,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-02,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-03,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-04,25.74,80.18,0,0001,0.0001748653,0.00016416104,1.0856749e-05
1985-10-05,25.74,80.18,0,0001,0.0004916366,0.00016957238,0.0003222262
1985-10-06,25.74,80.18,0,0001,0.0008933034,0.0008653528,2.8169889e-05
1985-10-07,25.74,80.18,0,0001,0.0002825656,2.6405527e-05,0.000256303
1985-10-08,25.74,80.18,0,0001,0.00020413476,5.2950796e-05,0.00015103145
1985-10-09,25.74,80.18,0,0001,0.0006801409,0.0005521334,0.0001280073
1985-10-10,25.74,80.18,0,0001,0.0011130613,0.0011102958,2.765607e-06
1985-10-11,25.74,80.18,0,0001,3.4539198e-06,3.4251862e-06,3.6246695e-07
1985-10-12,25.74,80.18,0,0001,0.0020916343,0.001932607,0.00015925632
1985-10-13,25.74,80.18,0,0001,8.5476146e-05,6.549763e-05,2.0178792e-05
1985-10-14,25.74,80.18,0,0001,0.000976522,0.0009451788,3.1505333e-05
1985-10-15,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-16,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-17,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-18,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-19,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-20,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-21,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-22,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-23,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-24,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-25,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-26,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-27,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-28,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-29,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-30,25.74,80.18,0,0001,0.0,0.0,0.0
1985-10-31,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-01,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-02,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-03,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-04,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-05,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-06,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-07,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-08,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-09,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-10,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-11,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-12,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-13,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-14,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-15,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-16,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-17,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-18,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-19,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-20,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-21,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-22,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-23,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-24,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-25,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-26,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-27,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-28,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-29,25.74,80.18,0,0001,0.0,0.0,0.0
1985-11-30,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-01,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-02,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-03,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-04,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-05,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-06,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-07,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-08,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-09,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-10,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-11,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-12,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-13,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-14,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-15,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-16,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-17,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-18,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-19,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-20,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-21,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-22,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-23,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-24,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-25,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-26,25.74,80.18,0,0001,7.953271e-06,7.791193e-06,0.0
1985-12-27,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-28,25.74,80.18,0,0001,9.4391527e-07,0.0,9.4391527e-07
1985-12-29,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-30,25.74,80.18,0,0001,0.0,0.0,0.0
1985-12-31,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-01,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-02,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-03,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-04,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-05,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-06,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-07,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-08,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-09,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-10,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-11,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-12,25.74,80.18,0,0001,4.3686023e-06,4.3686023e-06,0.0
1986-01-13,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-14,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-15,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-16,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-17,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-18,25.74,80.18,0,0001,3.2564486e-07,3.2564486e-07,0.0
1986-01-19,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-20,25.74,80.18,0,0001,0.00011504948,0.000110194844,4.806928e-06
1986-01-21,25.74,80.18,0,0001,0.00012756708,0.00012639433,1.2395185e-06
1986-01-22,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-23,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-24,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-25,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-26,25.74,80.18,0,0001,0.0008507301,0.0008507301,0.0
1986-01-27,25.74,80.18,0,0001,0.0,0.0,0.0
1986-01-28,25.74,80.18,0,0001,0.0009253761,0.00092477514,7.2473307e-07
1986-01-29,25.74,80.18,0,0001,0.00070168613,0.00066469493,3.706751e-05
1986-01-30,25.74,80.18,0,0001,0.00035688607,0.00035497895,1.8498813e-06
1986-01-31,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-01,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-02,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-03,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-04,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-05,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-06,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-07,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-08,25.74,80.18,0,0001,0.0012001726,0.0012002487,1.9155582e-08
1986-02-09,25.74,80.18,0,0001,0.00073747593,0.00056473515,0.00017274081
1986-02-10,25.74,80.18,0,0001,0.0015249285,0.0008494386,0.00067566126
1986-02-11,25.74,80.18,0,0001,2.103309e-05,0.0,2.0899577e-05
1986-02-12,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-13,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-14,25.74,80.18,0,0001,1.0314225e-06,3.926894e-07,6.483116e-07
1986-02-15,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-16,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-17,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-18,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-19,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-20,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-21,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-22,25.74,80.18,0,0001,1.7504412e-05,1.7342332e-05,0.0
1986-02-23,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-24,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-25,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-26,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-27,25.74,80.18,0,0001,0.0,0.0,0.0
1986-02-28,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-01,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-02,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-03,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-04,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-05,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-06,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-07,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-08,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-09,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-10,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-11,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-12,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-13,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-14,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-15,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-16,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-17,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-18,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-19,25.74,80.18,0,0001,1.3352576e-07,2.0028864e-07,0.0
1986-03-20,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-21,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-22,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-23,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-24,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-25,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-26,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-27,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-28,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-29,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-30,25.74,80.18,0,0001,0.0,0.0,0.0
1986-03-31,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-01,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-02,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-03,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-04,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-05,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-06,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-07,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-08,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-09,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-10,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-11,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-12,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-13,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-14,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-15,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-16,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-17,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-18,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-19,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-20,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-21,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-22,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-23,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-24,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-25,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-26,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-27,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-28,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-29,25.74,80.18,0,0001,0.0,0.0,0.0
1986-04-30,25.74,80.18,0,0001,0.0,0.0,0.0
1986-05-01,25.74,80.18,0,0001,0.0,0.0,0.0
1986-05-02,25.74,80.18,0,0001,0.0,0.0,0.0
1986-05-03,25.74,80.18,0,0001,0.0,0.0,0.0
1986-05-04,25.74,80.18,0,0001,0.0,0.0,0.0
1986-05-05,25.74,80.18,0,0001,0.0,0.0,0.0
1986-05-06,25.74,80.18,0,0001,0.0,0.0,0.0
1986-05-07,25.74,80.18,0,0001,0.0,0.0,0.0
1986-05-08,25.74,80.18,0,0001,0.0,0.0,0.0
1986-05-09,25.74,80.18,0,0001,0.0,0.0,0.0
1986-05-10,25.74,80.18,0,0001,0.0,0.0,0.0
1986-05-11,25.74,80.18,0,0001,0.0,0.0,0.0
1986-05-12,25.74,80.18,0,0001,0.0,0.0,0.0
1986-05-13,25.74,80.18,0,0001,0.0,0.0,0.0
1986-05-14,25.74,80.18,0,0001,0.0,0.0,0.0
